Assembly Accession	ANI Best ANI match ANI	ANI Best ANI match Assembly	ANI Best ANI match Assembly Coverage	ANI Best ANI match Type Category	ANI Best ANI match Organism	ANI Best ANI match Type Assembly Coverage	ANI Best match status	ANI Category	ANI Check status	ANI Comment	ANI Declared ANI match ANI	ANI Declared ANI match Assembly	ANI Declared ANI match Assembly Coverage	ANI Declared ANI match Type Category	ANI Declared ANI match Organism	ANI Declared ANI match Type Assembly Coverage	ANI Submitted organism	ANI Submitted species	Annotation BUSCO Complete 	Annotation BUSCO Duplicated 	Annotation BUSCO Fragmented 	Annotation BUSCO Lineage 	Annotation BUSCO Missing 	Annotation BUSCO Single Copy 	Annotation BUSCO Total Count 	Annotation BUSCO Version 	Annotation Count Gene Non-coding	Annotation Count Gene Other	Annotation Count Gene Protein-coding	Annotation Count Gene Pseudogene	Annotation Count Gene Total	Annotation Method	Annotation Name	Annotation Pipeline	Annotation Provider	Annotation Release Date	Annotation Release Version	Annotation Report URL	Annotation Software Version	Annotation Status	Assembly Assembly Method	Assembly Atypical Is Atypical	Assembly Atypical Warnings	Assembly BioProject Accession	Assembly BioProject Lineage Accession	Assembly BioProject Lineage Parent Accession	Assembly BioProject Lineage Parent Accessions	Assembly BioProject Lineage Title	Assembly BioSample Accession	Assembly BioSample Age 	Assembly BioSample Attribute Name	Assembly BioSample Attribute Value	Assembly BioSample Biomaterial provider 	Assembly BioSample BioProject Accession	Assembly BioSample BioProject Parent Accession	Assembly BioSample BioProject Parent Accessions	Assembly BioSample BioProject Title	Assembly BioSample Breed 	Assembly BioSample Collected by 	Assembly BioSample Collection date 	Assembly BioSample Cultivar 	Assembly BioSample Description Comment	Assembly BioSample Description Organism Common Name	Assembly BioSample Description Organism Infraspecific Names Breed	Assembly BioSample Description Organism Infraspecific Names Cultivar	Assembly BioSample Description Organism Infraspecific Names Ecotype	Assembly BioSample Description Organism Infraspecific Names Isolate	Assembly BioSample Description Organism Infraspecific Names Sex	Assembly BioSample Description Organism Infraspecific Names Strain	Assembly BioSample Description Organism Name	Assembly BioSample Description Organism Pangolin Classification	Assembly BioSample Description Organism Taxonomic ID	Assembly BioSample Description Title	Assembly BioSample Development stage 	Assembly BioSample Ecotype 	Assembly BioSample Geographic location 	Assembly BioSample Host 	Assembly BioSample Host disease 	Assembly BioSample Identified by 	Assembly BioSample Sample Identifiers Database	Assembly BioSample Sample Identifiers Label	Assembly BioSample Sample Identifiers Value	Assembly BioSample IFSAC category 	Assembly BioSample Isolate 	Assembly BioSample Isolate name alias 	Assembly BioSample Isolation source 	Assembly BioSample Last updated	Assembly BioSample Latitude / Longitude 	Assembly BioSample Models	Assembly BioSample Owner Contact Lab	Assembly BioSample Owner Name	Assembly BioSample Package	Assembly BioSample Project name  	Assembly BioSample Publication date	Assembly BioSample Sample name 	Assembly BioSample Serotype 	Assembly BioSample Serovar 	Assembly BioSample Sex 	Assembly BioSample Source type 	Assembly BioSample Status Status	Assembly BioSample Status When	Assembly BioSample Strain 	Assembly BioSample Sub-species 	Assembly BioSample Submission date	Assembly BioSample Tissue 	Assembly Blast URL	Assembly Description	Assembly Grouping Method	Assembly Level	Assembly Linked Assembly Accession	Assembly Linked Assembly Type	Assembly LongName	Assembly Name	Assembly Notes 	Assembly Paired Assembly Accession	Assembly Paired Assembly Changed	Assembly Paired Assembly Manual Diff	Assembly Paired Assembly Name	Assembly Paired Assembly Only Genbank	Assembly Paired Assembly Only RefSeq	Assembly Paired Assembly Status	Assembly Refseq Category	Assembly Release Date	Assembly Sequencing Tech	Assembly Status	Assembly Submitter	Assembly Suppression Reason	Assembly Synonym	Assembly Type	Assembly Stats Contig L50	Assembly Stats Contig N50	Assembly Stats Gaps Between Scaffolds Count	Assembly Stats GC Count	Assembly Stats GC Percent	Assembly Stats Genome Coverage	Assembly Stats Number of Component Sequences	Assembly Stats Number of Contigs	Assembly Stats Number of Organelles	Assembly Stats Number of Scaffolds	Assembly Stats Scaffold L50	Assembly Stats Scaffold N50	Assembly Stats Total Number of Chromosomes	Assembly Stats Total Sequence Length	Assembly Stats Total Ungapped Length	CheckM completeness	CheckM completeness percentile	CheckM contamination	CheckM marker set	CheckM marker set rank	CheckM species tax id	CheckM version	Current Accession	Organelle Assembly Name	Organelle BioProject Accessions	Organelle Description	Organelle Infraspecific Name	Organelle Submitter	Organelle Total Seq Length	Organism Common Name	Organism Infraspecific Names Breed	Organism Infraspecific Names Cultivar	Organism Infraspecific Names Ecotype	Organism Infraspecific Names Isolate	Organism Infraspecific Names Sex	Organism Infraspecific Names Strain	Organism Name	Organism Pangolin Classification	Organism Taxonomic ID	Source Database	Type Material Display Text	Type Material Label	WGS contigs URL	WGS project accession	WGS URL
GCF_049310125.1	83.68	GCA_000722635.1	16	type	Endozoicomonas numazuensis	18.87	genus_match	category_na	OK	na		no-type		no_type	na		Endozoicomonas sp. ALB032	Endozoicomonas sp. ALB032									115		5004	52	5171	Best-placed reference protein set; GeneMarkS-2+	GCF_049310125.1-RS_2025_04_05	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-04-05			6.10		Flye v. 2.9.1			PRJNA1200206	PRJNA1200206			Genomic prediction of symbiotic interactions between two Endozoicomonas clades and their coral host, Acropora loripes	SAMN45899583		host_life_stage	Adult coral		PRJNA1200206						2021-06		Keywords: GSC:MIxS;MIGS:6.0								Endozoicomonas sp. ALB032		3403082	MIGS Cultured Bacterial/Archaeal sample from Endozoicomonas sp. ALB032			Australia: Great Barrier Reef					Sample name	Endo_ALB032					2025-04-05T12:39:43.003	18.51 S 147.63 E	MIGS.ba,MIGS/MIMS/MIMARKS.symbiont-associated		University of Melbourne	MIGS.ba.symbiont-associated.6.0		2025-04-05T12:39:43.003						live	2025-04-05T12:39:43.003	ALB032		2024-12-18T22:46:04.590					Contig				ASM4931012v1		GCA_049310125.1						current		2025-04-04	Oxford Nanopore MinION	current	University of Melbourne			haploid	1	7129341		3414524	48	32	2	2		2	1	7129341		7138852	7138852	99.83		1.24	Oceanospirillales	order	3403082	v1.2.3	GCF_049310125.1													ALB032	Endozoicomonas sp. ALB032		3403082	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLYNW01	JBLYNW01	https://www.ncbi.nlm.nih.gov/nuccore/JBLYNW000000000.1
GCF_049310125.1	83.68	GCA_000722635.1	16	type	Endozoicomonas numazuensis	18.87	genus_match	category_na	OK	na		no-type		no_type	na		Endozoicomonas sp. ALB032	Endozoicomonas sp. ALB032									115		5004	52	5171	Best-placed reference protein set; GeneMarkS-2+	GCF_049310125.1-RS_2025_04_05	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-04-05			6.10		Flye v. 2.9.1			PRJNA1200206	PRJNA1200206			Genomic prediction of symbiotic interactions between two Endozoicomonas clades and their coral host, Acropora loripes	SAMN45899583		isol_growth_condt	Marine agar		PRJNA1200206						2021-06		Keywords: GSC:MIxS;MIGS:6.0								Endozoicomonas sp. ALB032		3403082	MIGS Cultured Bacterial/Archaeal sample from Endozoicomonas sp. ALB032			Australia: Great Barrier Reef					Sample name	Endo_ALB032					2025-04-05T12:39:43.003	18.51 S 147.63 E	MIGS.ba,MIGS/MIMS/MIMARKS.symbiont-associated		University of Melbourne	MIGS.ba.symbiont-associated.6.0		2025-04-05T12:39:43.003						live	2025-04-05T12:39:43.003	ALB032		2024-12-18T22:46:04.590					Contig				ASM4931012v1		GCA_049310125.1						current		2025-04-04	Oxford Nanopore MinION	current	University of Melbourne			haploid	1	7129341		3414524	48	32	2	2		2	1	7129341		7138852	7138852	99.83		1.24	Oceanospirillales	order	3403082	v1.2.3	GCF_049310125.1													ALB032	Endozoicomonas sp. ALB032		3403082	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLYNW01	JBLYNW01	https://www.ncbi.nlm.nih.gov/nuccore/JBLYNW000000000.1
GCF_049310125.1	83.68	GCA_000722635.1	16	type	Endozoicomonas numazuensis	18.87	genus_match	category_na	OK	na		no-type		no_type	na		Endozoicomonas sp. ALB032	Endozoicomonas sp. ALB032									115		5004	52	5171	Best-placed reference protein set; GeneMarkS-2+	GCF_049310125.1-RS_2025_04_05	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-04-05			6.10		Flye v. 2.9.1			PRJNA1200206	PRJNA1200206			Genomic prediction of symbiotic interactions between two Endozoicomonas clades and their coral host, Acropora loripes	SAMN45899583		lat_lon	18.51 S 147.63 E		PRJNA1200206						2021-06		Keywords: GSC:MIxS;MIGS:6.0								Endozoicomonas sp. ALB032		3403082	MIGS Cultured Bacterial/Archaeal sample from Endozoicomonas sp. ALB032			Australia: Great Barrier Reef					Sample name	Endo_ALB032					2025-04-05T12:39:43.003	18.51 S 147.63 E	MIGS.ba,MIGS/MIMS/MIMARKS.symbiont-associated		University of Melbourne	MIGS.ba.symbiont-associated.6.0		2025-04-05T12:39:43.003						live	2025-04-05T12:39:43.003	ALB032		2024-12-18T22:46:04.590					Contig				ASM4931012v1		GCA_049310125.1						current		2025-04-04	Oxford Nanopore MinION	current	University of Melbourne			haploid	1	7129341		3414524	48	32	2	2		2	1	7129341		7138852	7138852	99.83		1.24	Oceanospirillales	order	3403082	v1.2.3	GCF_049310125.1													ALB032	Endozoicomonas sp. ALB032		3403082	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLYNW01	JBLYNW01	https://www.ncbi.nlm.nih.gov/nuccore/JBLYNW000000000.1
GCF_049310125.1	83.68	GCA_000722635.1	16	type	Endozoicomonas numazuensis	18.87	genus_match	category_na	OK	na		no-type		no_type	na		Endozoicomonas sp. ALB032	Endozoicomonas sp. ALB032									115		5004	52	5171	Best-placed reference protein set; GeneMarkS-2+	GCF_049310125.1-RS_2025_04_05	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-04-05			6.10		Flye v. 2.9.1			PRJNA1200206	PRJNA1200206			Genomic prediction of symbiotic interactions between two Endozoicomonas clades and their coral host, Acropora loripes	SAMN45899583		num_replicons	1		PRJNA1200206						2021-06		Keywords: GSC:MIxS;MIGS:6.0								Endozoicomonas sp. ALB032		3403082	MIGS Cultured Bacterial/Archaeal sample from Endozoicomonas sp. ALB032			Australia: Great Barrier Reef					Sample name	Endo_ALB032					2025-04-05T12:39:43.003	18.51 S 147.63 E	MIGS.ba,MIGS/MIMS/MIMARKS.symbiont-associated		University of Melbourne	MIGS.ba.symbiont-associated.6.0		2025-04-05T12:39:43.003						live	2025-04-05T12:39:43.003	ALB032		2024-12-18T22:46:04.590					Contig				ASM4931012v1		GCA_049310125.1						current		2025-04-04	Oxford Nanopore MinION	current	University of Melbourne			haploid	1	7129341		3414524	48	32	2	2		2	1	7129341		7138852	7138852	99.83		1.24	Oceanospirillales	order	3403082	v1.2.3	GCF_049310125.1													ALB032	Endozoicomonas sp. ALB032		3403082	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLYNW01	JBLYNW01	https://www.ncbi.nlm.nih.gov/nuccore/JBLYNW000000000.1
GCF_049310125.1	83.68	GCA_000722635.1	16	type	Endozoicomonas numazuensis	18.87	genus_match	category_na	OK	na		no-type		no_type	na		Endozoicomonas sp. ALB032	Endozoicomonas sp. ALB032									115		5004	52	5171	Best-placed reference protein set; GeneMarkS-2+	GCF_049310125.1-RS_2025_04_05	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-04-05			6.10		Flye v. 2.9.1			PRJNA1200206	PRJNA1200206			Genomic prediction of symbiotic interactions between two Endozoicomonas clades and their coral host, Acropora loripes	SAMN45899583		ref_biomaterial	Publication		PRJNA1200206						2021-06		Keywords: GSC:MIxS;MIGS:6.0								Endozoicomonas sp. ALB032		3403082	MIGS Cultured Bacterial/Archaeal sample from Endozoicomonas sp. ALB032			Australia: Great Barrier Reef					Sample name	Endo_ALB032					2025-04-05T12:39:43.003	18.51 S 147.63 E	MIGS.ba,MIGS/MIMS/MIMARKS.symbiont-associated		University of Melbourne	MIGS.ba.symbiont-associated.6.0		2025-04-05T12:39:43.003						live	2025-04-05T12:39:43.003	ALB032		2024-12-18T22:46:04.590					Contig				ASM4931012v1		GCA_049310125.1						current		2025-04-04	Oxford Nanopore MinION	current	University of Melbourne			haploid	1	7129341		3414524	48	32	2	2		2	1	7129341		7138852	7138852	99.83		1.24	Oceanospirillales	order	3403082	v1.2.3	GCF_049310125.1													ALB032	Endozoicomonas sp. ALB032		3403082	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLYNW01	JBLYNW01	https://www.ncbi.nlm.nih.gov/nuccore/JBLYNW000000000.1
GCF_049310125.1	83.68	GCA_000722635.1	16	type	Endozoicomonas numazuensis	18.87	genus_match	category_na	OK	na		no-type		no_type	na		Endozoicomonas sp. ALB032	Endozoicomonas sp. ALB032									115		5004	52	5171	Best-placed reference protein set; GeneMarkS-2+	GCF_049310125.1-RS_2025_04_05	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-04-05			6.10		Flye v. 2.9.1			PRJNA1200206	PRJNA1200206			Genomic prediction of symbiotic interactions between two Endozoicomonas clades and their coral host, Acropora loripes	SAMN45899583		sym_life_cycle_type	Acropora loripes complex lifecycle		PRJNA1200206						2021-06		Keywords: GSC:MIxS;MIGS:6.0								Endozoicomonas sp. ALB032		3403082	MIGS Cultured Bacterial/Archaeal sample from Endozoicomonas sp. ALB032			Australia: Great Barrier Reef					Sample name	Endo_ALB032					2025-04-05T12:39:43.003	18.51 S 147.63 E	MIGS.ba,MIGS/MIMS/MIMARKS.symbiont-associated		University of Melbourne	MIGS.ba.symbiont-associated.6.0		2025-04-05T12:39:43.003						live	2025-04-05T12:39:43.003	ALB032		2024-12-18T22:46:04.590					Contig				ASM4931012v1		GCA_049310125.1						current		2025-04-04	Oxford Nanopore MinION	current	University of Melbourne			haploid	1	7129341		3414524	48	32	2	2		2	1	7129341		7138852	7138852	99.83		1.24	Oceanospirillales	order	3403082	v1.2.3	GCF_049310125.1													ALB032	Endozoicomonas sp. ALB032		3403082	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLYNW01	JBLYNW01	https://www.ncbi.nlm.nih.gov/nuccore/JBLYNW000000000.1
GCF_049310285.1	83.65	GCA_000722635.1	15.93	type	Endozoicomonas numazuensis	18.5	genus_match	category_na	OK	na		no-type		no_type	na		Endozoicomonas sp. ALB060	Endozoicomonas sp. ALB060									114		4922	64	5100	Best-placed reference protein set; GeneMarkS-2+	GCF_049310285.1-RS_2025_04_05	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-04-05			6.10		Flye v. 2.9.1			PRJNA1200206	PRJNA1200206			Genomic prediction of symbiotic interactions between two Endozoicomonas clades and their coral host, Acropora loripes	SAMN45899573		strain	ALB060		PRJNA1200206						2021-06		Keywords: GSC:MIxS;MIGS:6.0								Endozoicomonas sp. ALB060		3403072	MIGS Cultured Bacterial/Archaeal sample from Endozoicomonas sp. ALB060			Australia: Great Barrier Reef					Sample name	Endo_ALB060					2025-04-05T12:39:43.130	18.51 S 147.63 E	MIGS.ba,MIGS/MIMS/MIMARKS.symbiont-associated		University of Melbourne	MIGS.ba.symbiont-associated.6.0		2025-04-05T12:39:43.130						live	2025-04-05T12:39:43.130	ALB060		2024-12-18T22:46:04.487					Contig				ASM4931028v1		GCA_049310285.1						current		2025-04-04	Oxford Nanopore MinION	current	University of Melbourne			haploid	2	2395980		3361194	48	16	81	81		81	2	2395980		7029519	7029519	99.92		1.2	Oceanospirillales	order	3403072	v1.2.3	GCF_049310285.1													ALB060	Endozoicomonas sp. ALB060		3403072	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLYNP01	JBLYNP01	https://www.ncbi.nlm.nih.gov/nuccore/JBLYNP000000000.1
GCF_049310285.1	83.65	GCA_000722635.1	15.93	type	Endozoicomonas numazuensis	18.5	genus_match	category_na	OK	na		no-type		no_type	na		Endozoicomonas sp. ALB060	Endozoicomonas sp. ALB060									114		4922	64	5100	Best-placed reference protein set; GeneMarkS-2+	GCF_049310285.1-RS_2025_04_05	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-04-05			6.10		Flye v. 2.9.1			PRJNA1200206	PRJNA1200206			Genomic prediction of symbiotic interactions between two Endozoicomonas clades and their coral host, Acropora loripes	SAMN45899573		collection_date	2021-06		PRJNA1200206						2021-06		Keywords: GSC:MIxS;MIGS:6.0								Endozoicomonas sp. ALB060		3403072	MIGS Cultured Bacterial/Archaeal sample from Endozoicomonas sp. ALB060			Australia: Great Barrier Reef					Sample name	Endo_ALB060					2025-04-05T12:39:43.130	18.51 S 147.63 E	MIGS.ba,MIGS/MIMS/MIMARKS.symbiont-associated		University of Melbourne	MIGS.ba.symbiont-associated.6.0		2025-04-05T12:39:43.130						live	2025-04-05T12:39:43.130	ALB060		2024-12-18T22:46:04.487					Contig				ASM4931028v1		GCA_049310285.1						current		2025-04-04	Oxford Nanopore MinION	current	University of Melbourne			haploid	2	2395980		3361194	48	16	81	81		81	2	2395980		7029519	7029519	99.92		1.2	Oceanospirillales	order	3403072	v1.2.3	GCF_049310285.1													ALB060	Endozoicomonas sp. ALB060		3403072	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLYNP01	JBLYNP01	https://www.ncbi.nlm.nih.gov/nuccore/JBLYNP000000000.1
GCF_049310285.1	83.65	GCA_000722635.1	15.93	type	Endozoicomonas numazuensis	18.5	genus_match	category_na	OK	na		no-type		no_type	na		Endozoicomonas sp. ALB060	Endozoicomonas sp. ALB060									114		4922	64	5100	Best-placed reference protein set; GeneMarkS-2+	GCF_049310285.1-RS_2025_04_05	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-04-05			6.10		Flye v. 2.9.1			PRJNA1200206	PRJNA1200206			Genomic prediction of symbiotic interactions between two Endozoicomonas clades and their coral host, Acropora loripes	SAMN45899573		env_broad_scale	Marine microbe		PRJNA1200206						2021-06		Keywords: GSC:MIxS;MIGS:6.0								Endozoicomonas sp. ALB060		3403072	MIGS Cultured Bacterial/Archaeal sample from Endozoicomonas sp. ALB060			Australia: Great Barrier Reef					Sample name	Endo_ALB060					2025-04-05T12:39:43.130	18.51 S 147.63 E	MIGS.ba,MIGS/MIMS/MIMARKS.symbiont-associated		University of Melbourne	MIGS.ba.symbiont-associated.6.0		2025-04-05T12:39:43.130						live	2025-04-05T12:39:43.130	ALB060		2024-12-18T22:46:04.487					Contig				ASM4931028v1		GCA_049310285.1						current		2025-04-04	Oxford Nanopore MinION	current	University of Melbourne			haploid	2	2395980		3361194	48	16	81	81		81	2	2395980		7029519	7029519	99.92		1.2	Oceanospirillales	order	3403072	v1.2.3	GCF_049310285.1													ALB060	Endozoicomonas sp. ALB060		3403072	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLYNP01	JBLYNP01	https://www.ncbi.nlm.nih.gov/nuccore/JBLYNP000000000.1
GCF_049310285.1	83.65	GCA_000722635.1	15.93	type	Endozoicomonas numazuensis	18.5	genus_match	category_na	OK	na		no-type		no_type	na		Endozoicomonas sp. ALB060	Endozoicomonas sp. ALB060									114		4922	64	5100	Best-placed reference protein set; GeneMarkS-2+	GCF_049310285.1-RS_2025_04_05	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-04-05			6.10		Flye v. 2.9.1			PRJNA1200206	PRJNA1200206			Genomic prediction of symbiotic interactions between two Endozoicomonas clades and their coral host, Acropora loripes	SAMN45899573		env_local_scale	Coral reef		PRJNA1200206						2021-06		Keywords: GSC:MIxS;MIGS:6.0								Endozoicomonas sp. ALB060		3403072	MIGS Cultured Bacterial/Archaeal sample from Endozoicomonas sp. ALB060			Australia: Great Barrier Reef					Sample name	Endo_ALB060					2025-04-05T12:39:43.130	18.51 S 147.63 E	MIGS.ba,MIGS/MIMS/MIMARKS.symbiont-associated		University of Melbourne	MIGS.ba.symbiont-associated.6.0		2025-04-05T12:39:43.130						live	2025-04-05T12:39:43.130	ALB060		2024-12-18T22:46:04.487					Contig				ASM4931028v1		GCA_049310285.1						current		2025-04-04	Oxford Nanopore MinION	current	University of Melbourne			haploid	2	2395980		3361194	48	16	81	81		81	2	2395980		7029519	7029519	99.92		1.2	Oceanospirillales	order	3403072	v1.2.3	GCF_049310285.1													ALB060	Endozoicomonas sp. ALB060		3403072	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLYNP01	JBLYNP01	https://www.ncbi.nlm.nih.gov/nuccore/JBLYNP000000000.1
GCF_049310285.1	83.65	GCA_000722635.1	15.93	type	Endozoicomonas numazuensis	18.5	genus_match	category_na	OK	na		no-type		no_type	na		Endozoicomonas sp. ALB060	Endozoicomonas sp. ALB060									114		4922	64	5100	Best-placed reference protein set; GeneMarkS-2+	GCF_049310285.1-RS_2025_04_05	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-04-05			6.10		Flye v. 2.9.1			PRJNA1200206	PRJNA1200206			Genomic prediction of symbiotic interactions between two Endozoicomonas clades and their coral host, Acropora loripes	SAMN45899573		env_medium	Coral		PRJNA1200206						2021-06		Keywords: GSC:MIxS;MIGS:6.0								Endozoicomonas sp. ALB060		3403072	MIGS Cultured Bacterial/Archaeal sample from Endozoicomonas sp. ALB060			Australia: Great Barrier Reef					Sample name	Endo_ALB060					2025-04-05T12:39:43.130	18.51 S 147.63 E	MIGS.ba,MIGS/MIMS/MIMARKS.symbiont-associated		University of Melbourne	MIGS.ba.symbiont-associated.6.0		2025-04-05T12:39:43.130						live	2025-04-05T12:39:43.130	ALB060		2024-12-18T22:46:04.487					Contig				ASM4931028v1		GCA_049310285.1						current		2025-04-04	Oxford Nanopore MinION	current	University of Melbourne			haploid	2	2395980		3361194	48	16	81	81		81	2	2395980		7029519	7029519	99.92		1.2	Oceanospirillales	order	3403072	v1.2.3	GCF_049310285.1													ALB060	Endozoicomonas sp. ALB060		3403072	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLYNP01	JBLYNP01	https://www.ncbi.nlm.nih.gov/nuccore/JBLYNP000000000.1
GCF_049310285.1	83.65	GCA_000722635.1	15.93	type	Endozoicomonas numazuensis	18.5	genus_match	category_na	OK	na		no-type		no_type	na		Endozoicomonas sp. ALB060	Endozoicomonas sp. ALB060									114		4922	64	5100	Best-placed reference protein set; GeneMarkS-2+	GCF_049310285.1-RS_2025_04_05	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-04-05			6.10		Flye v. 2.9.1			PRJNA1200206	PRJNA1200206			Genomic prediction of symbiotic interactions between two Endozoicomonas clades and their coral host, Acropora loripes	SAMN45899573		geo_loc_name	Australia: Great Barrier Reef		PRJNA1200206						2021-06		Keywords: GSC:MIxS;MIGS:6.0								Endozoicomonas sp. ALB060		3403072	MIGS Cultured Bacterial/Archaeal sample from Endozoicomonas sp. ALB060			Australia: Great Barrier Reef					Sample name	Endo_ALB060					2025-04-05T12:39:43.130	18.51 S 147.63 E	MIGS.ba,MIGS/MIMS/MIMARKS.symbiont-associated		University of Melbourne	MIGS.ba.symbiont-associated.6.0		2025-04-05T12:39:43.130						live	2025-04-05T12:39:43.130	ALB060		2024-12-18T22:46:04.487					Contig				ASM4931028v1		GCA_049310285.1						current		2025-04-04	Oxford Nanopore MinION	current	University of Melbourne			haploid	2	2395980		3361194	48	16	81	81		81	2	2395980		7029519	7029519	99.92		1.2	Oceanospirillales	order	3403072	v1.2.3	GCF_049310285.1													ALB060	Endozoicomonas sp. ALB060		3403072	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLYNP01	JBLYNP01	https://www.ncbi.nlm.nih.gov/nuccore/JBLYNP000000000.1
GCF_049310285.1	83.65	GCA_000722635.1	15.93	type	Endozoicomonas numazuensis	18.5	genus_match	category_na	OK	na		no-type		no_type	na		Endozoicomonas sp. ALB060	Endozoicomonas sp. ALB060									114		4922	64	5100	Best-placed reference protein set; GeneMarkS-2+	GCF_049310285.1-RS_2025_04_05	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-04-05			6.10		Flye v. 2.9.1			PRJNA1200206	PRJNA1200206			Genomic prediction of symbiotic interactions between two Endozoicomonas clades and their coral host, Acropora loripes	SAMN45899573		host_dependence	Symbiotic		PRJNA1200206						2021-06		Keywords: GSC:MIxS;MIGS:6.0								Endozoicomonas sp. ALB060		3403072	MIGS Cultured Bacterial/Archaeal sample from Endozoicomonas sp. ALB060			Australia: Great Barrier Reef					Sample name	Endo_ALB060					2025-04-05T12:39:43.130	18.51 S 147.63 E	MIGS.ba,MIGS/MIMS/MIMARKS.symbiont-associated		University of Melbourne	MIGS.ba.symbiont-associated.6.0		2025-04-05T12:39:43.130						live	2025-04-05T12:39:43.130	ALB060		2024-12-18T22:46:04.487					Contig				ASM4931028v1		GCA_049310285.1						current		2025-04-04	Oxford Nanopore MinION	current	University of Melbourne			haploid	2	2395980		3361194	48	16	81	81		81	2	2395980		7029519	7029519	99.92		1.2	Oceanospirillales	order	3403072	v1.2.3	GCF_049310285.1													ALB060	Endozoicomonas sp. ALB060		3403072	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLYNP01	JBLYNP01	https://www.ncbi.nlm.nih.gov/nuccore/JBLYNP000000000.1
GCF_049310285.1	83.65	GCA_000722635.1	15.93	type	Endozoicomonas numazuensis	18.5	genus_match	category_na	OK	na		no-type		no_type	na		Endozoicomonas sp. ALB060	Endozoicomonas sp. ALB060									114		4922	64	5100	Best-placed reference protein set; GeneMarkS-2+	GCF_049310285.1-RS_2025_04_05	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-04-05			6.10		Flye v. 2.9.1			PRJNA1200206	PRJNA1200206			Genomic prediction of symbiotic interactions between two Endozoicomonas clades and their coral host, Acropora loripes	SAMN45899573		host_life_stage	Adult coral		PRJNA1200206						2021-06		Keywords: GSC:MIxS;MIGS:6.0								Endozoicomonas sp. ALB060		3403072	MIGS Cultured Bacterial/Archaeal sample from Endozoicomonas sp. ALB060			Australia: Great Barrier Reef					Sample name	Endo_ALB060					2025-04-05T12:39:43.130	18.51 S 147.63 E	MIGS.ba,MIGS/MIMS/MIMARKS.symbiont-associated		University of Melbourne	MIGS.ba.symbiont-associated.6.0		2025-04-05T12:39:43.130						live	2025-04-05T12:39:43.130	ALB060		2024-12-18T22:46:04.487					Contig				ASM4931028v1		GCA_049310285.1						current		2025-04-04	Oxford Nanopore MinION	current	University of Melbourne			haploid	2	2395980		3361194	48	16	81	81		81	2	2395980		7029519	7029519	99.92		1.2	Oceanospirillales	order	3403072	v1.2.3	GCF_049310285.1													ALB060	Endozoicomonas sp. ALB060		3403072	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLYNP01	JBLYNP01	https://www.ncbi.nlm.nih.gov/nuccore/JBLYNP000000000.1
